UniqueID	CloneID	Accession	Symbol	Name	EntrezID
812155	812155	AA456028	RABGGTB	Rab geranylgeranyltransferase, beta subunit	5876
703846	703846	AA278840	TBC1D5	TBC1 domain family, member 5	9779
205445	205445	H57830	H1F0	H1 histone family, member 0	3005
565379	565379	AA136336	GRB10	Growth factor receptor-bound protein 10	2887
811600	811600	AA458533	FOXJ1	Forkhead box J1	2302
783721	783721	AA443347	8-Sep	Septin 8	23176
563444	563444	AA112660			
815781	815781	AA485036	HSPH1	Heat shock 105kDa/110kDa protein 1	10808
724892	724892	AA404694	PTK2	PTK2 protein tyrosine kinase 2	5747
109888	109888	T84260			
784910	784910	AA448033	GPM6A	Glycoprotein M6A	2823
840517	840517	AA486324	PSME3	Proteasome (prosome, macropain) activator subunit 3 (PA28 gamma; Ki)	10197
785595	785595	AA449459	SULT1E1	Sulfotransferase family 1E, estrogen-preferring, member 1	6783
789014	789014	AA452982	SLC12A4	Solute carrier family 12 (potassium/chloride transporters), member 4	6560
839682	839682	AA490124	UBE2N	Ubiquitin-conjugating enzyme E2N	7334
48631	48631	H14383	KCNAB2	Potassium voltage-gated channel, shaker-related subfamily, beta member 2	8514
770992	770992	AA430744	EZH2	Enhancer of zeste homolog 2 (Drosophila)	2146
842906	842906	AA486430	EIF2AK1	Eukaryotic translation initiation factor 2-alpha kinase 1	27102
293940	293940	N66043	EEA1	Early endosome antigen 1	8411
781018	781018	AA446292	SMARCB1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily b, member 1	6598
841691	841691	AA487589	METAP2	Methionyl aminopeptidase 2	10988
711680	711680	AA280931	IKZF1	IKAROS family zinc finger 1 (Ikaros)	10320
782797	782797	AA448194	SMN2	Survival of motor neuron 2, centromeric	6607
564803	564803	AA129552	FOXM1	Forkhead box M1	2305
686164	686164	AA262204	DGKZ	Diacylglycerol kinase, zeta	8525
843069	843069	AA485992	PWP1	PWP1 homolog (S. cerevisiae)	11137
825323	825323	AA504554	TBCB	Tubulin folding cofactor B	1155
898317	898317	AA598836	CUL4A	Cullin 4A	8451
705110	705110	AA281152	CASP9	Caspase 9, apoptosis-related cysteine peptidase	842
841093	841093	AA486790	CUL1	Cullin 1	8454
842806	842806	AA486312	CDK4	Cyclin-dependent kinase 4	1019
704532	704532	AA279601	NMI	N-myc (and STAT) interactor	9111
758329	758329	AA401236	WRB	Tryptophan rich basic protein	7485
783629	783629	AA446682	GNL2	Guanine nucleotide binding protein-like 2 (nucleolar)	29889
567414	567414	AA130846	NFYB	Nuclear transcription factor Y, beta	4801
789011	789011	AA452988	AAMP	Angio-associated, migratory cell protein	14
898108	898108	AA598473	ZMYND11	Zinc finger, MYND-type containing 11	10771
788107	788107	AA453175	BIN1	Bridging integrator 1	274
840606	840606	AA488029	HSD17B4	Hydroxysteroid (17-beta) dehydrogenase 4	3295
774082	774082	AA441935	ASCL1	Achaete-scute complex homolog 1 (Drosophila)	429
773217	773217	AA425757	NPRL3	Nitrogen permease regulator-like 3 (S. cerevisiae)	8131
711768	711768	AA281030	GALE	UDP-galactose-4-epimerase	2582
342593	342593	W68537	HOXD1	Homeobox D1	3231
231574	231574	H92821	ZBTB7A	Zinc finger and BTB domain containing 7A	51341
591281	591281	AA158990	MVP	Major vault protein	9961
628418	628418	AA192547	GPD1	Glycerol-3-phosphate dehydrogenase 1 (soluble)	2819
782449	782449	AA431841	PCBP2	Poly(rC) binding protein 2	5094
824591	824591	AA490991	HNRNPF	Heterogeneous nuclear ribonucleoprotein F	3185
782543	782543	AA448487			
563574	563574	AA113339	LOC642236	FSHD region gene 1 pseudogene	642236
773192	773192	AA428518	DDX1	DEAD (Asp-Glu-Ala-Asp) box helicase 1	1653
739625	739625	AA479623	MAST1	Microtubule associated serine/threonine kinase 1	22983
587525	587525	AA132766	RNF113A	Ring finger protein 113A	7737
811771	811771	AA463452			
814460	814460	AA459247	MED22	Mediator complex subunit 22	6837
626502	626502	AA188155	ARPC1B	Actin related protein 2/3 complex, subunit 1B, 41kDa	10095
34439	34439	R44982	HYAL3	Hyaluronoglucosaminidase 3	8372
144777	144777	R76263	HAX1	HCLS1 associated protein X-1	10456
843139	843139	AA485922	CPNE1	Copine I	8904
684940	684940	AA252318	TMF1	TATA element modulatory factor 1	7110
592498	592498	AA161465	AKT3	V-akt murine thymoma viral oncogene homolog 3 (protein kinase B, gamma)	10000
814117	814117	AA465386	DDX21	DEAD (Asp-Glu-Ala-Asp) box helicase 21	9188
785575	785575	AA448929	IFNGR2	Interferon gamma receptor 2 (interferon gamma transducer 1)	3460
826350	826350	AA521025	GPS1	G protein pathway suppressor 1	2873
814214	814214	AA465570	UBXN8	UBX domain protein 8	7993
754490	754490	AA411554	SLC25A16	Solute carrier family 25 (mitochondrial carrier; Graves disease autoantigen), member 16	8034
705188	705188	AA281346	ALG13	Asparagine-linked glycosylation 13 homolog (S. cerevisiae)	79868
785745	785745	AA449678	PNPLA4	Patatin-like phospholipase domain containing 4	8228
827013	827013	AA521389	TP53BP1	Tumor protein p53 binding protein 1	7158
796147	796147	AA460986	PLEKHH1	Pleckstrin homology domain containing, family H (with MyTH4 domain) member 1	57475
50990	50990	H18436			
841332	841332	AA487634	ARHGDIB	Rho GDP dissociation inhibitor (GDI) beta	397
45921	45921	H09540		Clone 23908 mRNA sequence	
788574	788574	AA452872			
840658	840658	AA486332		Transcribed locus, strongly similar to NP_059128.2 prostate tumor-overexpressed gene 1 protein [Homo sapiens]	
788645	788645	AA449834		Transcribed locus	
79353	79353	T62804	PPP4R1	Protein phosphatase 4, regulatory subunit 1	9989
79022	79022	T62179	FOSB	FBJ murine osteosarcoma viral oncogene homolog B	2354
785371	785371	AA448910	NMT1	N-myristoyltransferase 1	4836
795738	795738	AA460286	GNG10	Guanine nucleotide binding protein (G protein), gamma 10	2790
714210	714210	AA293192		Transcribed locus	
786607	786607	AA451969	TCEAL1	Transcription elongation factor A (SII)-like 1	9338
381067	381067	AA057436	RFXAP	Regulatory factor X-associated protein	5994
786202	786202	AA448690	TMED10	Transmembrane emp24-like trafficking protein 10 (yeast)	10972
825478	825478	AA504351	ZNF146	Zinc finger protein 146	7705
796253	796253	AA460830	POLR2J	Polymerase (RNA) II (DNA directed) polypeptide J, 13.3kDa	5439
825577	825577	AA504710	STARD3	StAR-related lipid transfer (START) domain containing 3	10948
727390	727390	AA403083	PSEN1	Presenilin 1	5663
898312	898312	AA598826	TRAF4	TNF receptor-associated factor 4	9618
841263	841263	AA487149	NUMB	Numb homolog (Drosophila)	8650
811870	811870	AA454959	DYNC1LI2	Dynein, cytoplasmic 1, light intermediate chain 2	1783
783645	783645	AA446565	RBM25	RNA binding motif protein 25	58517
825296	825296	AA504526	COG2	Component of oligomeric golgi complex 2	22796
897987	897987	AA598884	NDUFA9	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 9, 39kDa	4704
788334	788334	AA453015	MRPL23	Mitochondrial ribosomal protein L23	6150
79254	79254	T58146	HCP5	HLA complex P5 (non-protein coding)	10866
503617	503617	AA131406	CXCL9	Chemokine (C-X-C motif) ligand 9	4283
236305	236305	H61209		Transcribed locus, weakly similar to XP_001069692.1 PREDICTED: hypothetical protein [Rattus norvegicus]	
813520	813520	AA455591	EPHB3	EPH receptor B3	2049
416803	416803	W86776	HAL	Histidine ammonia-lyase	3034
786675	786675	AA451904	WFDC2	WAP four-disulfide core domain 2	10406
782811	782811	AA448261	HMGA1	High mobility group AT-hook 1	3159
814576	814576	AA480880	ZFP36L2	Zinc finger protein 36, C3H type-like 2	678
840158	840158	AA485271		Transcribed locus	
165818	165818	R86843	FAM110B	Family with sequence similarity 110, member B	90362
739126	739126	AA421687	TSTA3	Tissue specific transplantation antigen P35B	7264
824753	824753	AA489007	BORA	Bora, aurora kinase A activator	79866
685912	685912	AA262504	EYA3	Eyes absent homolog 3 (Drosophila)	2140
740344	740344	AA477909	NIPA2	Non imprinted in Prader-Willi/Angelman syndrome 2	81614
815285	815285	AA481554	CHERP	Calcium homeostasis endoplasmic reticulum protein	10523
85394	85394	T71976	PPAP2B	Phosphatidic acid phosphatase type 2B	8613
754538	754538	AA406285	DRAP1	DR1-associated protein 1 (negative cofactor 2 alpha)	10589
814776	814776	AA465603	PTPN11	Protein tyrosine phosphatase, non-receptor type 11	5781
814101	814101	AA465444	TFDP2	Transcription factor Dp-2 (E2F dimerization partner 2)	7029
838716	838716	AA457644	COX11	COX11 cytochrome c oxidase assembly homolog (yeast)	1353
814465	814465	AA459266	PMS2P1	Postmeiotic segregation increased 2 pseudogene 1	5379
51899	51899	H24428			
591907	591907	AA143436	RHOD	Ras homolog family member D	29984
358162	358162	W95346	SAC3D1	SAC3 domain containing 1	29901
712848	712848	AA282445	MADD	MAP-kinase activating death domain	8567
563465	563465	AA113331		Clone 23574 mRNA sequence	
843312	843312	AA489555	DDX17	DEAD (Asp-Glu-Ala-Asp) box helicase 17	10521
34315	34315	R25006	GRM5	Glutamate receptor, metabotropic 5	2915
740914	740914	AA478268	CTBP1	C-terminal binding protein 1	1487
68225	68225	T53022			
48906	48906	H14816			
774071	774071	AA442040	PICALM	Phosphatidylinositol binding clathrin assembly protein	8301
788247	788247	AA452509	CUL2	Cullin 2	8453
898253	898253	AA598676	RCN2	Reticulocalbin 2, EF-hand calcium binding domain	5955
841352	841352	AA487651		Transcribed locus, strongly similar to NP_002130.2 RNA-binding motif protein, X chromosome isoform 1 [Homo sapiens]	
814381	814381	AA459051	DAP	Death-associated protein	1611
511586	511586	AA127116	HNRNPA1	Heterogeneous nuclear ribonucleoprotein A1	3178
786213	786213	AA448711	AUH	AU RNA binding protein/enoyl-CoA hydratase	549
75009	75009	T51895	EPHB4	EPH receptor B4	2050
773170	773170	AA428514	TPBG	Trophoblast glycoprotein	7162
41650	41650	R52797	HGF	Hepatocyte growth factor (hepapoietin A; scatter factor)	3082
796341	796341	AA461332	CLCN3	Chloride channel, voltage-sensitive 3	1182
85690	85690	T62086	SERPIND1	Serpin peptidase inhibitor, clade D (heparin cofactor), member 1	3053
841008	841008	AA486849	GBP1	Guanylate binding protein 1, interferon-inducible	2633
504544	504544	AA149096	HCK	Hemopoietic cell kinase	3055
840600	840600	AA487912	GNB1	Guanine nucleotide binding protein (G protein), beta polypeptide 1	2782
85259	85259	T71757	HMOX1	Heme oxygenase (decycling) 1	3162
221826	221826	H92232	GNA11	Guanine nucleotide binding protein (G protein), alpha 11 (Gq class)	2767
781341	781341	AA448396		Transcribed locus, strongly similar to NP_037098.1 10 kDa heat shock protein, mitochondrial [Rattus norvegicus]	
788654	788654	AA449831	GRB2	Growth factor receptor-bound protein 2	2885
782618	782618	AA448533	RBM34	RNA binding motif protein 34	23029
812126	812126	AA455338	GYPB	Glycophorin B (MNS blood group)	2994
897963	897963	AA598865	SKIV2L2	Superkiller viralicidic activity 2-like 2 (S. cerevisiae)	23517
587847	587847	AA135289	GPX2	Glutathione peroxidase 2 (gastrointestinal)	2877
781014	781014	AA446290	ST5	Suppression of tumorigenicity 5	6764
840990	840990	AA486669	GSTM4	Glutathione S-transferase mu 4	2948
26566	26566	R37635	POMT1	Protein-O-mannosyltransferase 1	10585
760282	760282	AA447959	INTS9	Integrator complex subunit 9	55756
772261	772261	AA404479		Transcribed locus	
840882	840882	AA482325	COASY	CoA synthase	80347
824382	824382	AA489699	COPS8	COP9 constitutive photomorphogenic homolog subunit 8 (Arabidopsis)	10920
782497	782497	AA432023	C16orf45	Chromosome 16 open reading frame 45	89927
741841	741841	AA402879	DDX12P	DEAD/H (Asp-Glu-Ala-Asp/His) box polypeptide 12, pseudogene	440081
826622	826622	AA521490	KIAA0430	KIAA0430	9665
825399	825399	AA504259		Transcribed locus, strongly similar to NP_001186356.1 TNF receptor-associated factor 3 isoform 3 [Homo sapiens]	
180298	180298	R85257			
669435	669435	AA253430		Transcribed locus	
785793	785793	AA449037	CAPZA1	Capping protein (actin filament) muscle Z-line, alpha 1	829
814478	814478	AA459263	BCL2A1	BCL2-related protein A1	597
119914	119914	T94293			
162208	162208	H25917	ARPC2	Actin related protein 2/3 complex, subunit 2, 34kDa	10109
753587	753587	AA478585	BTN3A3	Butyrophilin, subfamily 3, member A3	10384
897814	897814	AA598527	PEX1	Peroxisomal biogenesis factor 1	5189
40299	40299	R52085	GDF10	Growth differentiation factor 10	2662
810552	810552	AA464669	PHB2	Prohibitin 2	11331
839516	839516	AA489861	SNTB2	Syntrophin, beta 2 (dystrophin-associated protein A1, 59kDa, basic component 2)	6645
380737	380737	AA054358	ABCA4	ATP-binding cassette, sub-family A (ABC1), member 4	24
40562	40562	R55105	SGCB	Sarcoglycan, beta (43kDa dystrophin-associated glycoprotein)	6443
897774	897774	AA598510	APRT	Adenine phosphoribosyltransferase	353
839094	839094	AA487614	CRYBA1	Crystallin, beta A1	1411
361097	361097	AA017199	UBE2D3	Ubiquitin-conjugating enzyme E2D 3	7323
82710	82710	T73468	GSTA2	Glutathione S-transferase alpha 2	2939
135083	135083	R33030	PDIA3	Protein disulfide isomerase family A, member 3	2923
700527	700527	AA291163	GLRX	Glutaredoxin (thioltransferase)	2745
275871	275871	R93829	NAP1L1	Nucleosome assembly protein 1-like 1	4673
841370	841370	AA487739	GOT2	Glutamic-oxaloacetic transaminase 2, mitochondrial (aspartate aminotransferase 2)	2806
701532	701532	AA284338		Transcribed locus	
51702	51702	H22856		Transcribed locus	
212165	212165	H68845	PRDX2	Peroxiredoxin 2	7001
382693	382693	AA069414	GFAP	Glial fibrillary acidic protein	2670
40580	40580	R55130	HTR2A	5-hydroxytryptamine (serotonin) receptor 2A, G protein-coupled	3356
711961	711961	AA282092	GTF2F1	General transcription factor IIF, polypeptide 1, 74kDa	2962
814508	814508	AA459572	PPP1R7	Protein phosphatase 1, regulatory subunit 7	5510
83129	83129	T68215	GGCX	Gamma-glutamyl carboxylase	2677
898073	898073	AA598787	CKAP4	Cytoskeleton-associated protein 4	10970
28218	28218	R40790	GABRG2	Gamma-aminobutyric acid (GABA) A receptor, gamma 2	2566
823794	823794	AA490263	NEK3	NIMA (never in mitosis gene a)-related kinase 3	4752
81289	81289	T60048	ACTG2	Actin, gamma 2, smooth muscle, enteric	72
770377	770377	AA427472	ATP6V0A1	ATPase, H+ transporting, lysosomal V0 subunit a1	535
415698	415698	W85914			
760231	760231	AA426237	USP9X	Ubiquitin specific peptidase 9, X-linked	8239
815507	815507	AA457027	RASA1	RAS p21 protein activator (GTPase activating protein) 1	5921
48398	48398	H14343	CDC25B	Cell division cycle 25 homolog B (S. pombe)	994
783849	783849	AA443688	GCH1	GTP cyclohydrolase 1	2643
795936	795936	AA461231	TSN	Translin	7247
840404	840404	AA485653	MGAT2	Mannosyl (alpha-1,6-)-glycoprotein beta-1,2-N-acetylglucosaminyltransferase	4247
814270	814270	AA458994	CCNA2	Cyclin A2	890
815235	815235	AA481276	EDC4	Enhancer of mRNA decapping 4	23644
416833	416833	W86653	FKBP5	FK506 binding protein 5	2289
770570	770570	AA434130	TXNRD2	Thioredoxin reductase 2	10587
827120	827120	AA521228	HIBCH	3-hydroxyisobutyryl-CoA hydrolase	26275
487118	487118	AA045320	AADAC	Arylacetamide deacetylase (esterase)	13
46154	46154	H09065	BAP1	BRCA1 associated protein-1 (ubiquitin carboxy-terminal hydrolase)	8314
789232	789232	AA450227			
814306	814306	AA459318	TPD52	Tumor protein D52	7163
795543	795543	AA459663	PRDX4	Peroxiredoxin 4	10549
196433	196433	R91516	PLA2R1	Phospholipase A2 receptor 1, 180kDa	22925
839890	839890	AA490047	PCBP1	Poly(rC) binding protein 1	5093
711450	711450	AA280748	THOC1	THO complex 1	9984
713886	713886	AA284568			
897594	897594	AA496837		Transcribed locus, strongly similar to NP_001011890.1 RNA-binding protein with serine-rich domain 1 [Rattus norvegicus]	
796258	796258	AA461125	SGCA	Sarcoglycan, alpha (50kDa dystrophin-associated glycoprotein)	6442
826166	826166	AA521422	THAP11	THAP domain containing 11	57215
825433	825433	AA504333	AIMP1	Aminoacyl tRNA synthetase complex-interacting multifunctional protein 1	9255
767345	767345	AA418564		Clone HLS_IMAGE_767345 mRNA sequence	
773344	773344	AA425612	SLC16A2	Solute carrier family 16, member 2 (thyroid hormone transporter)	6567
897636	897636	AA496784	SEC13	SEC13 homolog (S. cerevisiae)	6396
788745	788745	AA451781	DCTN6	Dynactin 6	10671
897690	897690	AA598758	HSP90B1	Heat shock protein 90kDa beta (Grp94), member 1	7184
703479	703479	AA278240	HDHD1	Haloacid dehalogenase-like hydrolase domain containing 1	8226
841331	841331	AA487643	MMD	Monocyte to macrophage differentiation-associated	23531
784772	784772	AA478542	AKAP12	A kinase (PRKA) anchor protein 12	9590
754358	754358	AA436142	SPOCK1	Sparc/osteonectin, cwcv and kazal-like domains proteoglycan (testican) 1	6695
795173	795173	AA453978	GM2A	GM2 ganglioside activator	2760
704299	704299	AA279440	TAZ	Tafazzin	6901
781738	781738	AA431631	GATA4	GATA binding protein 4	2626
565235	565235	AA136125			
504774	504774	AA150859	GGT5	Gamma-glutamyltransferase 5	2687
785459	785459	AA449289	SMTN	Smoothelin	6525
789318	789318	AA453231	CCNC	Cyclin C	892
815287	815287	AA481621	BRD8	Bromodomain containing 8	10902
840384	840384	AA485773	GRSF1	G-rich RNA sequence binding factor 1	2926
530814	530814	AA070226	SEPP1	Selenoprotein P, plasma, 1	6414
773236	773236	AA425249	FPR1	Formyl peptide receptor 1	2357
840821	840821	AA486261	SSR4	Signal sequence receptor, delta	6748
814260	814260	AA459208	KDSR	3-ketodihydrosphingosine reductase	2531
753700	753700	AA411640	FAM154A	Family with sequence similarity 154, member A	158297
376875	376875	AA047666	FMO1	Flavin containing monooxygenase 1	2326
840776	840776	AA486082	SGK1	Serum/glucocorticoid regulated kinase 1	6446
814526	814526	AA459588	RBM38	RNA binding motif protein 38	55544
826459	826459	AA521083	PPP6C	Protein phosphatase 6, catalytic subunit	5537
898281	898281	AA598978	FLNA	Filamin A, alpha	2316
788286	788286	AA452617	DYRK4	Dual-specificity tyrosine-(Y)-phosphorylation regulated kinase 4	8798
768453	768453	AA495944	DCAF7	DDB1 and CUL4 associated factor 7	10238
628955	628955	AA194765	FOXO1	Forkhead box O1	2308
815245	815245	AA481585	IFT88	Intraflagellar transport 88 homolog (Chlamydomonas)	8100
668182	668182	AA252169	ZNF193	Zinc finger protein 193	7746
73381	73381	T55801	GTF2A2	General transcription factor IIA, 2, 12kDa	2958
809648	809648	AA454673	SF1	Splicing factor 1	7536
841261	841261	AA487148	TAF4	TAF4 RNA polymerase II, TATA box binding protein (TBP)-associated factor, 135kDa	6874
252185	252185	H87496	DNAAF1	Dynein, axonemal, assembly factor 1	123872
47908	47908	H11501	SLC25A46	Solute carrier family 25, member 46	91137
781704	781704	AA431611	HMGN3	High mobility group nucleosomal binding domain 3	9324
756968	756968	AA428778	EFNB1	Ephrin-B1	1947
785334	785334	AA449161	TRIP4	Thyroid hormone receptor interactor 4	9325
841679	841679	AA488699	CIB1	Calcium and integrin binding 1 (calmyrin)	10519
824906	824906	AA489104	ZNHIT3	Zinc finger, HIT-type containing 3	9326
79688	79688	T62529	SNRPD2	Small nuclear ribonucleoprotein D2 polypeptide 16.5kDa	6633
814640	814640	AA481028	TRIP11	Thyroid hormone receptor interactor 11	9321
